,Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante,posesión_home,posesión_away,home_shots,home_shots_on_target,home_shot_accuracy,away_shots,away_shots_on_target,away_shot_accuracy,home_passes,home_completed_passes,home_passing_accuracy,away_passes,away_completed_passes,away_passing_accuracy
288,2022-03-20,289,Dom,Real Madrid,Barcelona,0,4,0.8,3.4,0.4,0.6,14.0,4.0,0.29,18.0,10.0,0.56,488.0,419.0,0.86,720.0,639.0,0.89
289,2022-04-02,290,Sáb,Getafe,Mallorca,1,0,1.7,0.4,0.61,0.39,15.0,2.0,0.13,7.0,1.0,0.14,474.0,334.0,0.7,302.0,165.0,0.55
290,2022-04-02,291,Sáb,Levante,Villarreal,2,0,2.0,1.2,0.42,0.58,13.0,4.0,0.31,13.0,2.0,0.15,381.0,280.0,0.73,536.0,420.0,0.78
291,2022-04-02,292,Sáb,Celta Vigo,Real Madrid,1,2,1.6,2.9,0.55,0.45,11.0,5.0,0.45,9.0,3.0,0.33,594.0,490.0,0.82,494.0,427.0,0.86
292,2022-04-02,293,Sáb,Atlético Madrid,Alavés,4,1,3.0,0.5,0.5,0.5,13.0,7.0,0.54,7.0,1.0,0.14,454.0,340.0,0.75,456.0,336.0,0.74
293,2022-04-03,294,Dom,Athletic Club,Elche,2,1,1.9,0.5,0.48,0.52,16.0,6.0,0.38,6.0,2.0,0.33,474.0,356.0,0.75,505.0,398.0,0.79
294,2022-04-03,295,Dom,Betis,Osasuna,4,1,4.4,0.4,0.54,0.46,24.0,8.0,0.33,10.0,3.0,0.3,472.0,374.0,0.79,401.0,281.0,0.7
295,2022-04-03,296,Dom,Granada,Rayo Vallecano,2,2,2.1,0.8,0.63,0.37,16.0,8.0,0.5,10.0,4.0,0.4,558.0,412.0,0.74,321.0,194.0,0.6
296,2022-04-03,297,Dom,Valencia,Cádiz,0,0,0.2,0.1,0.51,0.49,5.0,1.0,0.2,4.0,3.0,0.75,432.0,309.0,0.72,412.0,281.0,0.68
297,2022-04-03,298,Dom,Barcelona,Sevilla,1,0,1.9,0.6,0.55,0.45,19.0,6.0,0.32,8.0,3.0,0.38,604.0,523.0,0.87,490.0,409.0,0.83
298,2022-04-04,299,Lun,Real Sociedad,Espanyol,1,0,2.2,0.4,0.68,0.32,16.0,5.0,0.31,8.0,2.0,0.25,711.0,625.0,0.88,334.0,263.0,0.79
299,2022-04-08,300,Vie,Sevilla,Granada,4,2,2.9,0.9,0.72,0.28,16.0,8.0,0.5,15.0,5.0,0.33,723.0,612.0,0.85,275.0,187.0,0.68
300,2022-04-09,301,Sáb,Cádiz,Betis,1,2,1.3,1.3,0.41,0.59,10.0,3.0,0.3,9.0,1.0,0.11,317.0,202.0,0.64,465.0,366.0,0.79
301,2022-04-09,302,Sáb,Mallorca,Atlético Madrid,1,0,1.1,0.5,0.33,0.67,9.0,2.0,0.22,9.0,1.0,0.11,334.0,226.0,0.68,670.0,542.0,0.81
302,2022-04-09,303,Sáb,Villarreal,Athletic Club,1,1,1.3,1.8,0.6,0.4,11.0,5.0,0.45,12.0,6.0,0.5,613.0,511.0,0.83,415.0,299.0,0.72
303,2022-04-09,304,Sáb,Real Madrid,Getafe,2,0,1.6,0.4,0.68,0.32,26.0,8.0,0.31,8.0,0.0,0.0,779.0,690.0,0.89,366.0,266.0,0.73
304,2022-04-10,305,Dom,Osasuna,Alavés,1,0,2.1,0.5,0.65,0.35,14.0,3.0,0.21,8.0,2.0,0.25,588.0,440.0,0.75,314.0,180.0,0.57
305,2022-04-10,306,Dom,Espanyol,Celta Vigo,1,0,1.3,0.8,0.47,0.53,11.0,2.0,0.18,10.0,5.0,0.5,484.0,387.0,0.8,555.0,447.0,0.81
306,2022-04-10,307,Dom,Elche,Real Sociedad,1,2,0.6,1.7,0.5,0.5,10.0,1.0,0.1,17.0,6.0,0.35,419.0,319.0,0.76,423.0,329.0,0.78
307,2022-04-10,308,Dom,Levante,Barcelona,2,3,3.4,1.2,0.37,0.63,8.0,2.0,0.25,14.0,7.0,0.5,394.0,306.0,0.78,672.0,582.0,0.87
308,2022-04-11,309,Lun,Rayo Vallecano,Valencia,1,1,0.6,0.5,0.55,0.45,11.0,4.0,0.36,6.0,2.0,0.33,481.0,339.0,0.7,392.0,256.0,0.65
309,2022-04-15,310,Vie,Real Sociedad,Betis,0,0,0.9,0.5,0.57,0.43,9.0,2.0,0.22,9.0,2.0,0.22,537.0,437.0,0.81,406.0,326.0,0.8
310,2022-04-16,311,Sáb,Elche,Mallorca,3,0,1.6,1.5,0.53,0.47,6.0,2.0,0.33,13.0,2.0,0.15,481.0,371.0,0.77,430.0,324.0,0.75
311,2022-04-16,312,Sáb,Alavés,Rayo Vallecano,1,0,0.5,1.0,0.38,0.62,11.0,5.0,0.45,20.0,3.0,0.15,323.0,186.0,0.58,532.0,382.0,0.72
312,2022-04-16,313,Sáb,Valencia,Osasuna,1,2,1.3,1.1,0.51,0.49,10.0,3.0,0.3,8.0,2.0,0.25,396.0,263.0,0.66,377.0,246.0,0.65
313,2022-04-16,314,Sáb,Getafe,Villarreal,1,2,0.9,2.7,0.41,0.59,12.0,5.0,0.42,11.0,6.0,0.55,422.0,317.0,0.75,601.0,505.0,0.84
314,2022-04-17,315,Dom,Granada,Levante,1,4,1.0,3.9,0.54,0.46,16.0,4.0,0.25,16.0,7.0,0.44,418.0,314.0,0.75,363.0,278.0,0.77
315,2022-04-17,316,Dom,Atlético Madrid,Espanyol,2,1,1.2,0.7,0.52,0.48,9.0,2.0,0.22,11.0,5.0,0.45,550.0,431.0,0.78,511.0,420.0,0.82
316,2022-04-17,317,Dom,Athletic Club,Celta Vigo,0,2,0.5,0.4,0.5,0.5,10.0,2.0,0.2,6.0,4.0,0.67,522.0,394.0,0.75,518.0,409.0,0.79
317,2022-04-17,318,Dom,Sevilla,Real Madrid,2,3,0.9,1.2,0.4,0.6,7.0,2.0,0.29,15.0,6.0,0.4,494.0,417.0,0.84,726.0,629.0,0.87
318,2022-04-18,319,Lun,Barcelona,Cádiz,0,1,1.2,1.7,0.74,0.26,18.0,6.0,0.33,6.0,4.0,0.67,746.0,641.0,0.86,256.0,153.0,0.6
319,2022-04-19,320,Mar,Mallorca,Alavés,2,1,0.8,0.6,0.41,0.59,5.0,3.0,0.6,12.0,4.0,0.33,372.0,249.0,0.67,546.0,398.0,0.73
320,2022-04-19,321,Mar,Betis,Elche,0,1,1.2,0.6,0.64,0.36,18.0,3.0,0.17,9.0,1.0,0.11,678.0,569.0,0.84,385.0,289.0,0.75
321,2022-04-19,322,Mar,Villarreal,Valencia,2,0,2.4,0.3,0.58,0.42,11.0,4.0,0.36,5.0,1.0,0.2,610.0,533.0,0.87,443.0,359.0,0.81
322,2022-04-20,323,Mié,Atlético Madrid,Granada,0,0,1.1,0.2,0.64,0.36,22.0,1.0,0.05,7.0,2.0,0.29,703.0,567.0,0.81,397.0,288.0,0.73
323,2022-04-20,324,Mié,Celta Vigo,Getafe,0,2,0.4,1.1,0.71,0.29,9.0,2.0,0.22,6.0,3.0,0.5,744.0,601.0,0.81,310.0,172.0,0.55
324,2022-04-20,325,Mié,Osasuna,Real Madrid,1,3,1.1,4.5,0.35,0.65,12.0,3.0,0.25,21.0,9.0,0.43,400.0,317.0,0.79,735.0,650.0,0.88
325,2022-04-21,326,Jue,Levante,Sevilla,2,3,2.7,1.8,0.45,0.55,13.0,5.0,0.38,13.0,6.0,0.46,393.0,290.0,0.74,476.0,374.0,0.79
326,2022-04-21,327,Jue,Espanyol,Rayo Vallecano,0,1,0.4,0.6,0.57,0.43,6.0,2.0,0.33,13.0,2.0,0.15,554.0,457.0,0.82,414.0,311.0,0.75
327,2022-04-21,328,Jue,Cádiz,Athletic Club,2,3,3.1,1.6,0.58,0.42,27.0,8.0,0.3,8.0,6.0,0.75,521.0,395.0,0.76,372.0,266.0,0.72
328,2022-04-21,329,Jue,Real Sociedad,Barcelona,0,1,0.8,1.1,0.55,0.45,8.0,5.0,0.63,10.0,1.0,0.1,603.0,488.0,0.81,493.0,376.0,0.76
329,2022-04-24,330,Dom,Barcelona,Rayo Vallecano,0,1,1.7,0.3,0.7,0.3,18.0,4.0,0.22,3.0,1.0,0.33,695.0,571.0,0.82,293.0,200.0,0.68
330,2022-04-29,331,Vie,Sevilla,Cádiz,1,1,0.7,0.9,0.58,0.42,11.0,6.0,0.55,10.0,3.0,0.3,578.0,479.0,0.83,427.0,333.0,0.78
331,2022-04-30,332,Sáb,Alavés,Villarreal,2,1,2.4,1.3,0.33,0.67,11.0,4.0,0.36,16.0,6.0,0.38,288.0,196.0,0.68,584.0,489.0,0.84
332,2022-04-30,333,Sáb,Real Madrid,Espanyol,4,0,1.8,1.3,0.58,0.42,11.0,5.0,0.45,20.0,6.0,0.3,640.0,582.0,0.91,467.0,399.0,0.85
333,2022-04-30,334,Sáb,Valencia,Levante,1,1,0.5,1.3,0.32,0.68,6.0,1.0,0.17,24.0,6.0,0.25,268.0,163.0,0.61,564.0,446.0,0.79
334,2022-04-30,335,Sáb,Athletic Club,Atlético Madrid,2,0,1.3,0.7,0.43,0.57,10.0,3.0,0.3,9.0,3.0,0.33,397.0,309.0,0.78,526.0,414.0,0.79
335,2022-05-01,336,Dom,Elche,Osasuna,1,1,0.6,1.1,0.57,0.43,11.0,4.0,0.36,8.0,2.0,0.25,474.0,367.0,0.77,364.0,269.0,0.74
336,2022-05-01,337,Dom,Granada,Celta Vigo,1,1,0.7,1.1,0.43,0.57,15.0,6.0,0.4,13.0,5.0,0.38,344.0,212.0,0.62,465.0,333.0,0.72
337,2022-05-01,338,Dom,Rayo Vallecano,Real Sociedad,1,1,1.4,0.7,0.45,0.55,13.0,7.0,0.54,8.0,3.0,0.38,444.0,331.0,0.75,551.0,445.0,0.81
338,2022-05-01,339,Dom,Barcelona,Mallorca,2,1,1.2,1.0,0.7,0.3,17.0,5.0,0.29,6.0,2.0,0.33,716.0,610.0,0.85,305.0,223.0,0.73
339,2022-05-02,340,Lun,Getafe,Betis,0,0,0.7,0.2,0.36,0.64,13.0,2.0,0.15,9.0,4.0,0.44,354.0,236.0,0.67,638.0,526.0,0.82
340,2022-05-06,341,Vie,Levante,Real Sociedad,2,1,2.1,2.1,0.36,0.64,15.0,6.0,0.4,21.0,5.0,0.24,338.0,250.0,0.74,605.0,497.0,0.82
341,2022-05-07,342,Sáb,Mallorca,Granada,2,6,1.4,1.6,0.59,0.41,18.0,8.0,0.44,14.0,7.0,0.5,475.0,339.0,0.71,324.0,194.0,0.6
342,2022-05-07,343,Sáb,Athletic Club,Valencia,0,0,1.3,0.1,0.59,0.41,10.0,5.0,0.5,4.0,1.0,0.25,522.0,393.0,0.75,370.0,245.0,0.66
343,2022-05-07,344,Sáb,Cádiz,Elche,3,0,1.8,0.1,0.56,0.44,17.0,7.0,0.41,4.0,2.0,0.5,483.0,385.0,0.8,386.0,291.0,0.75
344,2022-05-07,345,Sáb,Celta Vigo,Alavés,4,0,1.9,0.5,0.66,0.34,15.0,8.0,0.53,3.0,1.0,0.33,728.0,615.0,0.84,377.0,274.0,0.73
345,2022-05-07,346,Sáb,Betis,Barcelona,1,2,0.7,1.2,0.43,0.57,14.0,5.0,0.36,11.0,5.0,0.45,402.0,317.0,0.79,541.0,459.0,0.85
346,2022-05-08,347,Dom,Getafe,Rayo Vallecano,0,0,0.6,0.7,0.45,0.55,12.0,6.0,0.5,12.0,1.0,0.08,444.0,316.0,0.71,552.0,440.0,0.8
347,2022-05-08,348,Dom,Villarreal,Sevilla,1,1,2.2,0.8,0.53,0.47,14.0,7.0,0.5,7.0,2.0,0.29,486.0,390.0,0.8,429.0,318.0,0.74
348,2022-05-08,349,Dom,Espanyol,Osasuna,1,1,0.6,0.6,0.51,0.49,12.0,3.0,0.25,12.0,4.0,0.33,521.0,403.0,0.77,505.0,381.0,0.75
349,2022-05-08,350,Dom,Atlético Madrid,Real Madrid,1,0,2.3,1.1,0.42,0.58,15.0,1.0,0.07,15.0,6.0,0.4,442.0,354.0,0.8,623.0,526.0,0.84
350,2022-05-10,351,Mar,Valencia,Betis,0,3,1.2,1.6,0.45,0.55,19.0,5.0,0.26,9.0,5.0,0.56,394.0,296.0,0.75,486.0,385.0,0.79
351,2022-05-10,352,Mar,Granada,Athletic Club,1,0,0.9,0.3,0.41,0.59,12.0,2.0,0.17,8.0,1.0,0.13,332.0,206.0,0.62,475.0,327.0,0.69
352,2022-05-10,353,Mar,Barcelona,Celta Vigo,3,1,1.1,0.7,0.54,0.46,10.0,4.0,0.4,13.0,5.0,0.38,587.0,507.0,0.86,506.0,416.0,0.82
353,2022-05-11,354,Mié,Osasuna,Getafe,1,1,0.6,0.3,0.67,0.33,12.0,1.0,0.08,6.0,0.0,0.0,525.0,395.0,0.75,257.0,145.0,0.56
354,2022-05-11,355,Mié,Alavés,Espanyol,2,1,2.6,0.9,0.46,0.54,27.0,9.0,0.33,4.0,2.0,0.5,370.0,259.0,0.7,426.0,319.0,0.75
355,2022-05-11,356,Mié,Sevilla,Mallorca,0,0,1.5,0.6,0.72,0.28,18.0,3.0,0.17,10.0,2.0,0.2,673.0,566.0,0.84,256.0,172.0,0.67
356,2022-05-11,357,Mié,Elche,Atlético Madrid,0,2,0.2,1.9,0.56,0.44,9.0,0.0,0.0,11.0,5.0,0.45,600.0,483.0,0.81,480.0,368.0,0.77
357,2022-05-12,358,Jue,Real Sociedad,Cádiz,3,0,3.0,0.7,0.52,0.48,11.0,5.0,0.45,14.0,1.0,0.07,491.0,397.0,0.81,453.0,327.0,0.72
358,2022-05-12,359,Jue,Rayo Vallecano,Villarreal,1,5,1.8,2.4,0.56,0.44,17.0,3.0,0.18,11.0,8.0,0.73,482.0,396.0,0.82,379.0,307.0,0.81
359,2022-05-12,360,Jue,Real Madrid,Levante,6,0,3.5,1.0,0.54,0.46,27.0,16.0,0.59,16.0,1.0,0.06,553.0,489.0,0.88,480.0,398.0,0.83
360,2022-05-14,361,Sáb,Espanyol,Valencia,1,1,0.7,1.6,0.48,0.52,5.0,3.0,0.6,18.0,5.0,0.28,422.0,338.0,0.8,449.0,352.0,0.78
361,2022-05-15,362,Dom,Levante,Alavés,3,1,1.9,0.5,0.63,0.37,15.0,5.0,0.33,6.0,2.0,0.33,506.0,416.0,0.82,293.0,184.0,0.63
362,2022-05-15,363,Dom,Villarreal,Real Sociedad,1,2,0.7,2.1,0.49,0.51,10.0,4.0,0.4,11.0,6.0,0.55,423.0,318.0,0.75,448.0,335.0,0.75
363,2022-05-15,364,Dom,Getafe,Barcelona,0,0,0.3,0.2,0.29,0.71,9.0,3.0,0.33,5.0,1.0,0.2,372.0,291.0,0.78,895.0,818.0,0.91
364,2022-05-15,365,Dom,Athletic Club,Osasuna,2,0,1.1,0.9,0.45,0.55,14.0,8.0,0.57,8.0,1.0,0.13,451.0,340.0,0.75,549.0,422.0,0.77
365,2022-05-15,366,Dom,Atlético Madrid,Sevilla,1,1,1.2,0.7,0.41,0.59,12.0,3.0,0.25,8.0,4.0,0.5,386.0,292.0,0.76,554.0,455.0,0.82
366,2022-05-15,367,Dom,Betis,Granada,2,0,2.3,1.1,0.6,0.4,11.0,4.0,0.36,14.0,4.0,0.29,542.0,448.0,0.83,355.0,249.0,0.7
367,2022-05-15,368,Dom,Celta Vigo,Elche,1,0,2.1,0.5,0.48,0.52,14.0,4.0,0.29,10.0,1.0,0.1,479.0,356.0,0.74,516.0,374.0,0.72
368,2022-05-15,369,Dom,Mallorca,Rayo Vallecano,2,1,0.8,1.2,0.45,0.55,12.0,5.0,0.42,11.0,4.0,0.36,399.0,289.0,0.72,490.0,394.0,0.8
369,2022-05-15,370,Dom,Cádiz,Real Madrid,1,1,2.7,1.6,0.39,0.61,20.0,6.0,0.3,16.0,7.0,0.44,406.0,312.0,0.77,646.0,573.0,0.89
370,2022-05-20,371,Vie,Real Madrid,Betis,0,0,1.2,0.9,0.52,0.48,17.0,3.0,0.18,11.0,2.0,0.18,598.0,529.0,0.88,551.0,470.0,0.85
371,2022-05-20,372,Vie,Rayo Vallecano,Levante,2,4,2.5,2.5,0.56,0.44,18.0,7.0,0.39,14.0,6.0,0.43,474.0,364.0,0.77,373.0,283.0,0.76
372,2022-05-21,373,Sáb,Valencia,Celta Vigo,2,0,1.5,0.9,0.45,0.55,10.0,3.0,0.3,9.0,3.0,0.33,369.0,254.0,0.69,447.0,326.0,0.73
373,2022-05-22,374,Dom,Elche,Getafe,3,1,2.7,1.3,0.59,0.41,19.0,9.0,0.47,7.0,2.0,0.29,557.0,471.0,0.85,388.0,311.0,0.8
374,2022-05-22,375,Dom,Osasuna,Mallorca,0,2,0.8,1.2,0.62,0.38,11.0,1.0,0.09,14.0,6.0,0.43,517.0,410.0,0.79,311.0,202.0,0.65
375,2022-05-22,376,Dom,Granada,Espanyol,0,0,1.7,0.3,0.4,0.6,14.0,5.0,0.36,10.0,5.0,0.5,370.0,260.0,0.7,564.0,464.0,0.82
376,2022-05-22,377,Dom,Alavés,Cádiz,0,1,0.4,1.8,0.5,0.5,9.0,2.0,0.22,13.0,6.0,0.46,446.0,353.0,0.79,455.0,352.0,0.77
377,2022-05-22,378,Dom,Barcelona,Villarreal,0,2,0.6,0.8,0.69,0.31,14.0,3.0,0.21,4.0,3.0,0.75,734.0,642.0,0.87,329.0,255.0,0.78
378,2022-05-22,379,Dom,Sevilla,Athletic Club,1,0,1.2,0.7,0.66,0.34,13.0,3.0,0.23,10.0,1.0,0.1,732.0,607.0,0.83,381.0,286.0,0.75
379,2022-05-22,380,Dom,Real Sociedad,Atlético Madrid,1,2,2.5,0.7,0.62,0.38,12.0,3.0,0.25,6.0,5.0,0.83,621.0,515.0,0.83,384.0,271.0,0.71
